3280.0
3100.10786684
3021.25521798
2982.07401882
2960.46841947
2947.81176462
2939.83467502
2934.54671843
2930.97618642
2928.45204351
2926.61962342
2925.25529548
2924.23902773
2923.46845261
2922.87630325
2922.41668844
2922.05766429
2921.77783353
2921.55733331
2921.38268759
2921.24476145
2921.13521173
2921.04824447
2920.97907131
2920.92396692
2920.88004543
2920.8449971
2920.81702701
2920.79469029
2920.77684213
2920.76258118
2920.75118362
2920.74207144
2920.73478571
2920.72895994
2920.72430114
2920.72057496
2920.7175949
2920.71521123
2920.71330457
2920.71177947
2920.71055949
2920.7095836
2920.70880293
2920.70817842
2920.70767884
2920.70727919
2920.70695947
2920.7067037
2920.70649909
2920.70633541
2920.70620446
2920.7060997
2920.7060159
2920.70594885
2920.70589522
2920.70585231
2920.70581799
2920.70579052
2920.70576856
2920.70575098
2920.70573692
2920.70572567
2920.70571668
2920.70570948
2920.70570372
2920.70569911
2920.70569543
2920.70569248
2920.70569012
2920.70568823
2920.70568672
2920.70568551
2920.70568455
2920.70568377
2920.70568316
2920.70568266
2920.70568227
2920.70568195
2920.7056817
2920.70568149
2920.70568133
2920.7056812
2920.7056811
